설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치년월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,위도,경도,데이터기준일자,
북포항우체국,경상북도 포항시 북구 신흥동 810-1,경상북도,포항시,관공서,KT,PUBLIC,2014-12,경상북도 포항시 북구 불종로 43 (신흥동),경상북도 포항시 북구 신흥동 821-1,경상북도 포항시청,054-281-1580,36.0387808,129.3556318,2016-05-30,
선린재활병원,경상북도 포항시 북구 대신동 74-1,경상북도,포항시,서민·복지시설,LGT,PUBLIC,2014-12,경상북도 포항시 북구 대신로 43 (대신동),경상북도 포항시 북구 대신동 69-8,경상북도 포항시청,053-712-8424,36.0480190,129.3671462,2016-05-30,
송라면사무소,경상북도 포항시 북구 송라면 보경로 56,경상북도,포항시,관공서,LGT,PUBLIC,2015-11,경상북도 포항시 북구 송라면 보경로 56,경상북도 포항시 북구 송라면 광천리 30-1,경상북도 포항시청,053-712-8424,36.2288541,129.3482337,2016-05-30,
신광면사무소,경상북도 포항시 북구 신광면 토성길37번길 13,경상북도,포항시,관공서,LGT,PUBLIC,2015-11,경상북도 포항시 북구 신광면 토성길37번길 13,경상북도 포항시 북구 신광면 토성리 340-3,경상북도 포항시청,053-712-8424,36.1299543,129.2540099,2016-05-30,
양학동사무소,경상북도 포항시 북구 득량동 4-5,경상북도,포항시,관공서,KT,PUBLIC,2014-12,경상북도 포항시 북구 양학로17번길 4 (득량동),경상북도 포항시 북구 득량동 4-6,경상북도 포항시청,054-281-1580,36.0253241,129.3503933,2016-05-30,
영일공공도서관,경상북도 포항시 북구 흥해읍 흥해로 101,경상북도,포항시,편의시설,SKT,PUBLIC,2014-12,경상북도 포항시 북구 흥해읍 흥해로 101,경상북도 포항시 북구 흥해읍 약성리 100-2,경상북도 포항시청,070-7800-2114,36.1137705,129.3459305,2016-05-30,
용흥동사무소,경상북도 포항시 북구 새마을로 20,경상북도,포항시,관공서,LGT,PUBLIC,2014-12,경상북도 포항시 북구 새마을로 20 (용흥동),경상북도 포항시 북구 용흥동 57-175,경상북도 포항시청,053-712-8424,36.0383089,129.3576197,2016-05-30,
우창동사무소,경상북도 포항시 북구 우창동로 24(우창동),경상북도,포항시,관공서,LGT,PUBLIC,2014-12,경상북도 포항시 북구 우창동로 24 (우현동),경상북도 포항시 북구 우현동 산19-1,경상북도 포항시청,053-712-8424,36.0543977,129.3619207,2016-05-30,
장량동사무소,경상북도 포항시 북구 삼흥로 91,경상북도,포항시,관공서,KT,PUBLIC,2014-12,경상북도 포항시 북구 삼흥로 91 (장성동),경상북도 포항시 북구 장성동 1365,경상북도 포항시청,054-281-1580,36.0701349,129.3787340,2016-05-30,
죽도동사무소,경상북도 포항시 북구 죽도로 40번길 16,경상북도,포항시,관공서,SKT,PUBLIC,2014-12,경상북도 포항시 북구 죽도로40번길 18 (죽도동),경상북도 포항시 북구 죽도동 74-2,경상북도 포항시청,070-7800-2114,36.0318251,129.3640972,2016-05-30,
중앙동사무소,경상북도 포항시 북구 학산로 59번길 7,경상북도,포항시,관공서,KT,PUBLIC,2014-12,경상북도 포항시 북구 학산로 54 (학산동),경상북도 포항시 북구 학산동 192-2,경상북도 포항시청,054-281-1580,36.0494681,129.3685549,2016-05-30,
청하면사무소,경상북도 포항시 북구 청하면 청하로 217번길 22,경상북도,포항시,관공서,KT,PUBLIC,2014-12,경상북도 포항시 북구 청하면 청하로217번길 22,경상북도 포항시 북구 청하면 덕성리 276-3,경상북도 포항시청,054-281-1580,36.1993667,129.3377507,2016-05-30,
포항 북구청,경상북도 포항시 북구 중앙로 325,경상북도,포항시,관공서,SKT,PUBLIC,2014-12,경상북도 포항시 북구 중앙로 325 (덕산동),경상북도 포항시 북구 덕산동 121-2,경상북도 포항시청,070-7800-2114,36.0417578,129.3656177,2016-05-30,
포항시민전문장례식장,경상북도 포항시 북구 새천년대로 1191,경상북도,포항시,편의시설,LGT,PUBLIC,2014-12,경상북도 포항시 북구 새천년대로 1191 (장성동),경상북도 포항시 북구 장성동 854-12,경상북도 포항시청,053-712-8424,36.0731486,129.3778245,2016-05-30,
포항여객선터미널,경상북도 포항시 북구 항구동,경상북도,포항시,편의시설,LGT,PUBLIC,2014-12,경상북도 포항시 북구 해안로 44 (항구동),경상북도 포항시 북구 항구동 58-54,경상북도 포항시청,053-712-8424,36.0517566,129.3777759,2016-05-30,
포항우편집중국,경상북도 포항시 북구 흥해읍 새마을로 379,경상북도,포항시,관공서,KT,PUBLIC,2014-12,경상북도 포항시 북구 흥해읍 새마을로 379,경상북도 포항시 북구 흥해읍 대련리 산161-5,경상북도 포항시청,054-281-1580,36.0429668,129.3233012,2016-05-30,
환여동사무소,경상북도 포항시 북구 삼호로 457,경상북도,포항시,관공서,KT,PUBLIC,2014-12,경상북도 포항시 북구 삼호로 457 (환호동),경상북도 포항시 북구 환호동 510-1,경상북도 포항시청,054-281-1580,36.0699307,129.3979671,2016-05-30,
흥해읍사무소,경상북도 포항시 북구 흥해읍 동해대로 1511,경상북도,포항시,관공서,SKT,PUBLIC,2014-12,경상북도 포항시 북구 흥해읍 동해대로 1511,경상북도 포항시 북구 흥해읍 옥성리 177-5,경상북도 포항시청,070-7800-2114,36.1071160,129.3417294,2016-05-30,
문화예술회관,실내,전라남도,구례군,지역문화시설,KT,Public Wifi Free,2016-11,전라남도 구례군 구례읍 양정2길 11,전라남도 구례군 구례읍 봉동리 110-4,안전건설과,061-780-2499,35.207573,127.4711222,2016-10-13,
지리산 나들이장터,시장주변,전라남도,구례군,서민·복지시설,SK,Public Wifi Free,2016-10,전라남도 구례군 산동면 지리산온천로280,전라남도 구례군 산동면 관산리 712-3,안전건설과,061-780-2499,35.318339,127.459862,2016-10-13,
한약초마을공동구판장,구판장내,광주광역시,북구,기타,SKT,Public wifi free,2014-10,광주광역시 북구 담안평무길 73(충효동),광주광역시 북구 충효동 256-2,광주광역시 북구청,062-410-6545,35.178661,127.008010,2016-08-31,
운암시장,상인회사무실,광주광역시,북구,기타,SKT,Public wifi free,2014-10,광주광역시 북구 대자로 87(운암동),광주광역시 북구 운암동 94-7,광주광역시 북구청,062-410-6545,35.173373,126.882005,2016-08-31,
두암시장,상인회사무실,광주광역시,북구,기타,SKT,Public wifi free,2014-10,광주광역시 북구 금녕길 23(두암동),광주광역시 북구 두암동 856-5,광주광역시 북구청,062-410-6545,35.171578,126.929390,2016-08-31,
각화동농산물도매시장,사무실,광주광역시,북구,기타,SKT,Public wifi free,2014-11,광주광역시 북구 동문대로 260(각화동),광주광역시 북구 각화동 437-3,광주광역시청,062-613-5522,35.183905,126.935782,2016-08-31,
엠마우스 사회서비스센터,사무실,광주광역시,북구,서민·복지시설,SKT,Public wifi free,2014-09,광주광역시 북구 북문대로20번길 48(운암동),광주광역시 북구 운암동 480-16,광주광역시 북구청,062-410-6345,35.175888,126.884776,2016-08-31,
광주광역시장애인종합복지관,사무실,광주광역시,북구,서민·복지시설,SKT,Public wifi free,2014-10,광주광역시 북구 북문대로 219(동림동),광주광역시 북구 동림동 24,광주광역시 북구청,062-410-6345,35.185180,126.867851,2016-08-31,
씨튼장애인직업재활센터,사무실,광주광역시,북구,서민·복지시설,KT,Public wifi free,,광주광역시 북구 앰코로 123(오룡동),광주광역시 북구 오룡동 1-1,광주광역시 북구청,062-410-6345,35.231932,126.849777,2016-08-31,
북구장애인직업재활센터,사무실,광주광역시,북구,서민·복지시설,SKT,Public wifi free,2014-09,광주광역시 북구 동문대로 238-8(각화동),광주광역시 북구 각화동 480-41,광주광역시 북구청,062-410-6345,35.183031,126.932485,2016-08-31,
광주광역시장애인종합복지관보호작업장,사무실,광주광역시,북구,서민·복지시설,LGU+,Public wifi free,,광주광역시 북구 북문대로 219(동림동),광주광역시 북구 동림동 24,광주광역시 북구청,062-410-6345,35.185180,126.867851,2016-08-31,
틔움직업재활센터,사무실,광주광역시,북구,서민·복지시설,SKT,Public wifi free,2014-09,광주광역시 북구 서하로 240-18(오치동),광주광역시 북구 오치동 968-5,광주광역시 북구청,062-410-6345,35.186371,126.907208,2016-08-31,
풍경복지센터,사무실,광주광역시,북구,서민·복지시설,SKT,Public wifi free,2014-09,광주광역시 북구 중가로 32(유동),광주광역시 북구 유동 94-3,광주광역시 북구청,062-410-6345,35.159756,126.903712,2016-08-31,
꿈나무사회복지관,사무실,광주광역시,북구,서민·복지시설,SKT,Public wifi free,2014-10,광주광역시 북구 중문로 지하 58(우산동),광주광역시 북구 우산동 86,광주광역시 북구청,062-410-6410,35.177862,126.920143,2016-08-31,
북구청소년수련관,사무실,광주광역시,북구,서민·복지시설,SKT,Public wifi free,2014-09,광주광역시 북구 대천로 86(문흥동),광주광역시 북구 문흥동 1009-1,광주광역시 북구청,062-410-6410,35.184917,126.916686,2016-08-31,
애육원,사무실,광주광역시,북구,서민·복지시설,KT,Public wifi free,,광주광역시 북구 북문대로242번길 40(동림동),광주광역시 북구 동림동 81-1,광주광역시 북구청,062-410-6410,35.190937,126.866480,2016-08-31,
북구노인복지센터,사무실,광주광역시,북구,서민·복지시설,SKT,Public wifi free,2014-10,광주광역시 북구 천지인로173번길 9(문흥동),광주광역시 북구 문흥동 1009-1,광주광역시 북구청,062-410-6345,35.184536,126.918364,2016-08-31,
북구노인종합복지관,사무실,광주광역시,북구,서민·복지시설,SKT,Public wifi free,2014-10,광주광역시 북구 군왕로130번길 30(두암동),광주광역시 북구 두암동 456-9,광주광역시 북구청,062-410-6345,35.172360,126.934360,2016-08-31,
효령노인복지타운,사무실,광주광역시,북구,서민·복지시설,SKT,Public wifi free,2014-10,광주광역시 북구 하서로 950(효령동),광주광역시 북구 효령동 476-1,광주광역시 북구청,062-410-6345,35.240650,126.912226,2016-08-31,
은빛세상노인장기요양기관,사무실,광주광역시,북구,서민·복지시설,SKT,Public wifi free,2014-10,광주광역시 북구 동문대로 238-2(각화동),광주광역시 북구 각화동 480-44,광주광역시 북구청,062-410-6345,35.182875,126.932041,2016-08-31,
이삭요양원,사무실,광주광역시,북구,서민·복지시설,SKT,Public wifi free,2014-09,광주광역시 북구 본촌택지로29번길 7-2(본촌동),광주광역시 북구 본촌동 2929,광주광역시 북구청,062-410-6345,35.216703,126.879082,2016-08-31,
포인세티아실버빌,사무실,광주광역시,북구,서민·복지시설,SKT,Public wifi free,2014-09,광주광역시 북구 서암대로 319-10 (우산동),광주광역시 북구 우산동555-54,광주광역시 북구청,062-410-6345,35.165561,126.918770,2016-08-31,
조은요양원,사무실,광주광역시,북구,서민·복지시설,SKT,Public wifi free,2014-09,광주광역시 북구 경양로 102(임동),광주광역시 북구 임동 2-14,광주광역시 북구청,062-410-6345,35.161983,126.903078,2016-08-31,
패밀리전문요양원,사무실,광주광역시,북구,서민·복지시설,SKT,Public wifi free,2014-10,광주광역시 북구 생용길 16(생용동),광주광역시 북구 생용동 142,광주광역시 북구청,062-410-6345,35.229577,126.901468,2016-08-31,
북구 보건소,1층,광주광역시,북구,관공서,LGU+,Public wifi free,,광주광역시 북구 우치로 65(중흥동),광주광역시 북구 중흥동 359,광주광역시 북구청,062-410-8999,35.173344,126.912140,2016-08-31,
두암보건지소,1층,광주광역시,북구,관공서,LGU+,Public wifi free,,광주광역시 북구 군왕로141번길 6(두암동),광주광역시 북구 두암동 825-13,광주광역시 북구청,062-410-8196,35.174313,126.932470,2016-08-31,
중흥1동 주민센터,동주민센터내,광주광역시,북구,관공서,LGU+,Public wifi free,,광주광역시 북구 중흥로183번길 7(중흥동),광주광역시 북구 중흥동 650-7,광주광역시 북구청,062-410-6911,35.161685,126.913777,2016-08-31,
중흥2동 주민센터,동주민센터내,광주광역시,북구,관공서,LGU+,Public wifi free,,광주광역시 북구 우치로1번길 10(중흥동),광주광역시 북구 중흥동 347-1,광주광역시 북구청,062-410-6911,35.168287,126.909239,2016-08-31,
중흥3동 주민센터,동주민센터내,광주광역시,북구,관공서,LGU+,Public wifi free,,광주광역시 북구 서방로40번길 12(중흥동),광주광역시 북구 중흥동 286-40,광주광역시 북구청,062-410-6911,35.172284,126.917130,2016-08-31,
중앙동 주민센터,동주민센터내,광주광역시,북구,관공서,KT,Public wifi free,,광주광역시 북구 금재로 30(유동),광주광역시 북구 유동 14-6,광주광역시 북구청,062-410-6911,35.157321,126.906578,2016-08-31,
임동 주민센터,동주민센터내,광주광역시,북구,관공서,KT,Public wifi free,,광주광역시 북구 서림로 53(임동),광주광역시 북구 임동 129-2,광주광역시 북구청,062-410-6911,35.165874,126.894248,2016-08-31,
신안동 주민센터,동주민센터내,광주광역시,북구,관공서,LGU+,Public wifi free,,광주광역시 북구 자산로 66(신안동),광주광역시 북구 신안동 500-5,광주광역시 북구청,062-410-6911,35.167443,126.898724,2016-08-31,
용봉동 주민센터,동주민센터내,광주광역시,북구,관공서,LGU+,Public wifi free,,광주광역시 북구 용주로18번길 28(용봉동),광주광역시 북구 용봉동 1228-7,광주광역시 북구청,062-410-6911,35.180399,126.901176,2016-08-31,
운암1동 주민센터,동주민센터내,광주광역시,북구,관공서,LGU+,Public wifi free,,광주광역시 북구 동운로201번길 55 (운암동),광주광역시 북구 운암동 841-10,광주광역시 북구청,062-410-6911,35.174236,126.873068,2016-08-31,
운암3동 주민센터,동주민센터내,광주광역시,북구,관공서,KT,Public wifi free,,광주광역시 북구 서강로 129(운암동),광주광역시 북구 운암동 1054-10,광주광역시 북구청,062-410-6911,35.182757,126.874315,2016-08-31,
동림동 주민센터,동주민센터내,광주광역시,북구,관공서,KT,Public wifi free,,광주광역시 북구 북문대로 236(동림동),광주광역시 북구 동림동 1156-3,광주광역시 북구청,062-410-6911,35.187029,126.866605,2016-08-31,
우산동 주민센터,동주민센터내,광주광역시,북구,관공서,LGU+,Public wifi free,,광주광역시 북구 동문대로 59-4(우산동),광주광역시 북구 우산동 264-6,광주광역시 북구청,062-410-6911,35.170304,126.920938,2016-08-31,
